path,exists,tracked,git_status,category,state,function,recommended_action,seo_impact,delete_risk,size_bytes,incoming_count,incoming_from,outgoing_count,outgoing_to
test-results/.last-run.json,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,45,0,,0,
test-results/public-site-Public-site-qu-02d2e-dubai-guide-renders-cleanly-desktop-chromium/dubai-guide.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,1608658,0,,0,
test-results/public-site-Public-site-qu-02d2e-dubai-guide-renders-cleanly-mobile-chromium/dubai-guide.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,5258803,0,,0,
test-results/public-site-Public-site-qu-418cc-vice-detail-renders-cleanly-desktop-chromium/service-detail.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,2214875,0,,0,
test-results/public-site-Public-site-qu-418cc-vice-detail-renders-cleanly-mobile-chromium/service-detail.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,6888836,0,,0,
test-results/public-site-Public-site-qu-4b8e4-te-services-renders-cleanly-desktop-chromium/services.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,4809930,0,,0,
test-results/public-site-Public-site-qu-4b8e4-te-services-renders-cleanly-mobile-chromium/services.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,14038847,0,,0,
test-results/public-site-Public-site-qu-4d2e7-seo-landing-renders-cleanly-desktop-chromium/seo-landing.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,325180,0,,0,
test-results/public-site-Public-site-qu-4d2e7-seo-landing-renders-cleanly-mobile-chromium/seo-landing.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,1136311,0,,0,
test-results/public-site-Public-site-qu-5a0b3-e-locations-renders-cleanly-desktop-chromium/locations.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,3182596,0,,0,
test-results/public-site-Public-site-qu-5a0b3-e-locations-renders-cleanly-mobile-chromium/locations.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,7703415,0,,0,
test-results/public-site-Public-site-qu-b19d8-vehicle-pdp-renders-cleanly-desktop-chromium/vehicle-pdp.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,3890473,0,,0,
test-results/public-site-Public-site-qu-b19d8-vehicle-pdp-renders-cleanly-mobile-chromium/vehicle-pdp.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,8600648,0,,0,
test-results/public-site-Public-site-quality-gate-contact-renders-cleanly-desktop-chromium/contact.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,564646,0,,0,
test-results/public-site-Public-site-quality-gate-contact-renders-cleanly-mobile-chromium/contact.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,2160511,0,,0,
test-results/public-site-Public-site-quality-gate-fleet-renders-cleanly-desktop-chromium/fleet.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,2727873,0,,0,
test-results/public-site-Public-site-quality-gate-fleet-renders-cleanly-mobile-chromium/fleet.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,7899638,0,,0,
test-results/public-site-Public-site-quality-gate-home-renders-cleanly-desktop-chromium/home.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,4444018,0,,0,
test-results/public-site-Public-site-quality-gate-home-renders-cleanly-mobile-chromium/home.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,12010878,0,,0,
test-results/public-site-Public-site-quality-gate-reserve-renders-cleanly-desktop-chromium/reserve.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,374331,0,,0,
test-results/public-site-Public-site-quality-gate-reserve-renders-cleanly-mobile-chromium/reserve.png,true,false,,artefacto,candidato a borrar,"Artefacto local de revision, runtime o test",se elimina,ninguno,bajo,1927054,0,,0,
tests/e2e/public-site.spec.js,true,false,,configuracion,soporte,Configuracion o metadata de proyecto,se queda,ninguno,medio,6946,0,,0,
vercel.json,true,true,M,configuracion,soporte,Configuracion o metadata de proyecto,se queda,ninguno,medio,2377,0,,1,site/index.html
